id_cliente,nome,email,idade,cidade,data_cadastro,telefone
30,  Joao Nunes ,joao.nunes@empresa.com.br,81,campinas,2021-04-30 00:00:00,(47)95891-9022
627,Hugo Pinot Jr.,hugo.pinot.jr.32@empresa.com.br,39,BH,2021-01-03 00:00:00,(41)93072-1364
621,  Marcos Nunes  ,marcos.nunes@yahoo.com.br,80,POA,2022-01-13 00:00:00,(86)99645-9429
472,HUGO MARTINS  ,hugo.martins@outlook.com,63,Manaus,2021-07-30 00:00:00,(36)94558-6532
988,Mateus Araujo,mateus.araujo@empresa.com.br,82,SAO JOSE DOS CAMPOS,2023-02-01 00:00:00,(52)95056-8275
166,RAFAEL DE RIBEIRO,rafael.de.ribeiro@gmail.com,55,Sao Jose dos Campos,2020-04-22 00:00:00,0000
249,RAFAEL DA COSTA,rafael.da.costa@gmail.com,30,NITEROI,2021-09-17 00:00:00,(76)95469-4479
308,P. Campos,,40,goiania,2023-11-03 00:00:00,(94)93681-3253
917,LARISSA DO CAMPOS,larissa.do.campos@outlook.com,42, NITERÓI ,2022-01-28 00:00:00,(76)98914-1357
523,Gustavo Lima,gustavo.lima@yahoo.com.br,17,sp,2021-11-11 00:00:00,
335, gustavo de carvalho ,gustavo.de.carvalho@yahoo.com.br,69,RIO,2023-08-16 00:00:00,(59)91431-7958
98,HUGO OLIVEIRA,hugo.oliveira@hotmail.com,60,Campinas,2021-08-20 00:00:00,(28)93017-7291
533,Lucas Araujo,lucas.araujo@empresa.com.br,21,SAO PAULO,2022-10-11 00:00:00,(11)96163-8593
1086,  paulo de almeida,paulo.de.almeida@hotmail.com,67,Porto Alegre,2020-11-19 00:00:00,XXXXX
873,diego etixeira,diego.etixeira@empresa.com.br,18,recife,2022-03-02 00:00:00,(49)98161-7082
821,MARIA MOURA,maria.moura413@empresa.com.br,27,BH,2023-01-23 00:00:00,(30)95831-3403
968,EDUARDO FERREIRA,eduardo.ferreirayahoo.com.br,72,MANAUS,2022-08-26 00:00:00,(99)95023-5765
615,Alice Moura,alice.moura@empresa.com.br,67,sp ,2020-04-17 00:00:00,XXXXX
1128,VITOR MENDES,vitor.mendes961@yahoo.com.br,33,POA,2021-01-21 00:00:00,(51)91234-3207
303,DIEGOC AMPOS,diegoc.ampos@empresa.com.br,,,2022-07-07 00:00:00,(23)97305-5814
95,mateus mendes,mateus.mendes@empresa.com.br,25,Manaus,2022-03-30 00:00:00,(52)91040-2526
389,livia silva,,81,  Niteroi  ,2021-07-06 00:00:00,(54)92765-1741
236,maria dos teixeira,maria.dos.teixeira251@yahoo.com.br,26,  desconheicdo ,2022-05-30 00:00:00,(64)95368-1334
1050,TIAGO CAMPOS,tiago.campos@empresa.com.br,20,Fortaleza,2022-04-21 00:00:00,0000
771,laura rocha,laura.rocha800@gmail.com,49,Brasília,2021-10-20 00:00:00,(77)95291-5518
306,aLura Teixeira,alura.teixeira@empresa.com.br,32, poa ,2021-10-14 00:00:00,(69)93415-5643
1084,Maria Gomes,maria.gomes@None,45,  RJ  ,2020-07-22 00:00:00,(65)99959-7815
999,Eduardo Ferreira,eduardo.ferreira@hotmail.com,69,Brsaília,2022-12-21 00:00:00,
250,joão araujo,joão.araujo@yahoo.com.br,26,CTBA,2022-11-29 00:00:00,(94)98423-6323
868,Rafael Campos,,69,  sao paulo  ,2020-08-15 00:00:00,(20)91980-3553
72,Roberto Lima,roberto.lima@outlook.com,84,sp,2021-08-17 00:00:00,(76)98298-1911
95,mateus mendes,mateus.mendes@empresa.com.br,25,Manaus,2022-03-30 00:00:00,(52)91040-2526
592,Julia Almeida  ,,39,Sao Paulo,2022-08-26 00:00:00,(42)94243-4507
34,paulo oliveira,paulo.oliveira@hotmail.com,18,SJC,2022-04-05 00:00:00,(17)99138-5689
833,Julia Nunes,,46,rj,2022-01-06 00:00:00,(39)95401-9916
449,EDUARDO MENDES,eduardo.mendes774@outlook.com,36,Vila Velha,2021-12-03 00:00:00,(42)96741-2155
446,Mariana Silva Jr.,mariana.silva.jr.@outlook.com,72,SP,2022-03-13 00:00:00,(73)99993-8476
1019,Valentina Martins Jr.,valentina.martins.jr.@hotmail.com,22, CTBA ,2021-11-14 00:00:00,(78)98369-1060
1192,samueld a carvalho,samueld.a.carvalho@yahoo.com.br,48,RIO DE JANEIRO,2020-09-21 00:00:00,(79)96167-6316
737,Diego Barbosa,diego.barbosahotmail.com,52,manaus,2022-12-26 00:00:00,(78)93404-8595
78,ROBERTO RIBEIRO,roberto.ribeiro@empresa.com.br,21,fortaleza,2021-02-25 00:00:00,(36)96404-4768
85, Hugo Oliveira ,hugo.oliveira@yahoo.com.br,-25,,2023-05-02 00:00:00,(87)94203-8501
585,  Beatriz Souza Jr. ,beatriz.souza.jr.467@empresa.com.br,60,PORTO ALEGRE,2022-08-12 00:00:00,
83,hugo costa ,hugo.costayahoo.com.br,78,Rio,2021-03-20 00:00:00,XXXXX
458,Renato Moura,,114,Savlador,2023-11-02 00:00:00,(43)91451-9041
899,samuel do ferreira,samuel.do.ferreira@gmail.com,69,BH,2021-02-20 00:00:00,(82)94746-6786
437,  Sofia Martins ,sofia.martins@outlook.com,20,,2021-07-03 00:00:00,(73)95630-6468
862,FERNADNA MARTINS,fernadna.martins@contato@@empresa..com,66,rio de janeiro,2023-06-20 00:00:00,(34)94938-3307
971, SAMUEL SOUZA,samuel.souza@mail(at)domain.com,55, Recife  ,2021-07-27 00:00:00,(19)95391-9522
405,Lucas Almeida,lucas.almeida@outlook.com,43,soã paulo,2022-03-29 00:00:00,(67)97969-8728
1088, LIVIA CARVALHO  ,livia.carvalho@empresa.com.br,-1,Bel oHorizonte,2021-06-25 00:00:00,(37)91990-7955
1028,ANA DA RIBEIRO,ana.da.ribeiro@contato@@empresa..com,49,Sao Jose dos Campos,2022-05-28 00:00:00,XXXXX
701,Julia d aPinto,julia.d.apinto@yahoo.com.br,71,Belo Horizonte,2020-11-10 00:00:00,(47)96456-6696
105,EDUARDO ROCHA  ,eduardo.rocha@gmail.com,23,CURITIBA,2022-11-12 00:00:00,(52)96211-8417
583,  carlos souza,carlos.souza@user#mail.com,70,salvador,2021-05-07 00:00:00,(90)99038-3360
906,camila silva,camila.silva@outlook.com,59,,2023-01-07 00:00:00,(18)96091-6498
63,Ana Gomes,ana.gomes576@yahoo.com.br,25,bh,2021-10-22 00:00:00,
282,paulo araujo,paulo.araujo@empresa.com.br,20,RIO DE JANEIRO,2022-05-03 00:00:00,(84)93575-7129
715,PEDRO MENDES SR.,pedro.mendes.sr.@gmail.com,81,Niteroi,2021-01-09 00:00:00,(38)91354-7746
239,Ana Araujo,ana.araujo@empresa.com.br,46, BH ,2021-12-18 00:00:00,(15)94309-3610
224,Sandra Maritns,sandra.maritns@empresa.com.br,73,NITEROI,2022-01-29 00:00:00,(65)97786-3286
146,Alice Teixeira Sr.,alice.teixeira.sr.@yahoo.com.br,17,Brasília,2022-11-10 00:00:00,XXXXX
1164,clar ateixeira,clar.ateixeira@hotmail.com,24,,2022-03-29 00:00:00,(99)94308-5526
374,M. BABROSA,m.babrosa@hotmail.com,41,rio de janeiro ,2021-09-15 00:00:00,(91)92576-4334
119,Diego Pinto,diego.pinto@yahoo.com.br,19, SãoPaulo,2020-08-01 00:00:00,(70)99275-7503
874,João Santana,joão.santana@yahoo.com.br,63,SP,2020-10-13 00:00:00,(94)99678-3194
251,Matesu Almeida,matesu.almeida@empresa.com.br,52,manaus,2023-01-20 00:00:00,(56)92574-7020
578,Alice Santana,alice.santana@yahoo.com.br,59,poa,2020-11-19 00:00:00,(61)97049-6993
10,Julia Teixeira,julia.teixeira@empresa.com.br,25,São Paulo  ,2021-03-20 00:00:00,(58)95669-3584
450, osfia ferreira ,osfia.ferreira@outlook.com,74,sp,2021-05-09 00:00:00,(43)92848-8643
953,Maria Ferreira,maria.ferreira@yahoo.com.br,81,Desconhecido,2022-01-11 00:00:00,(20)94375-7379
390,Bruno Carvalho,bruno.carvalho@outlook.com,74,BH,2023-05-21 00:00:00,0000
739,  CLARA GMOES ,clara.gmoes@gmail.com,80, B H,2022-02-13 00:00:00,(17)92313-2465
1075,João Mendes,joão.mendes@hotmail.com,73,porto alegre,2022-12-24 00:00:00,(38)91997-3061
558,Sandra Gomes,sandra.gomes@outlook.com,59,  CURITIBA  ,2022-01-17 00:00:00,(16)97010-1348
461,  l. aarujo,l.aarujo@outlook.com,79,sãopaulo,2022-07-24 00:00:00,0000
1149,HELENA SILVA,helena.silva@yahoo.com.br,46,CTBA,2022-02-14 00:00:00,
145,Sofia Moura,sofia.moura@outlook.com,41,RJ,2022-05-08 00:00:00,XXXXX
502,Sofia Ribeiro,sofia.ribeiro@gmail.com,134,niterói,2022-05-29 00:00:00,(19)92429-5305
1152,A. TEIXERIA,a.teixeria@yahoo.com.br,75,Porto Alegre,2023-02-20 00:00:00,0000
540,ANA SOUZA,ana.souza@outlook.com,41,Goiania,2021-02-23 00:00:00,
178,  CARLOS ROCHA,carlos.rocha@ ,84,rio de janeiro,2023-07-22 00:00:00,(13)97170-9631
221,diego teixeira jr,diego.teixeira@hotmail.com,22,sp,2021-07-05 00:00:00,(33)93514-3641
755,Lucas Pinot,lucas.pinot@yahoo.com.br,23,sp,2022-10-17 00:00:00,(81)95976-6831
631, diego santana  ,diego.santana@hotmail.com,69,são paulo,2020-11-01 00:00:00,0000
395,Eduardo Campos ,eduardo.campos@hotmail.com,73,belo horizonte,2022-12-25 00:00:00,(27)98925-9014
8, ALICE RIBEIRO,,28,sao paulo,2021-04-02 00:00:00,(18)93697-7209
603,SANDRA D OSANTANA,sandra.d.osantana@outlook.com,81,Recife,2023-01-06 00:00:00,(79)99251-5747
919,LUCAS OLIVERIA  ,lucas.oliveria@empresa.com.br,83,Recife,2022-11-01 00:00:00,(90)91931-6172
358,  ANA SILVA ,ana.silva@ ,54,são paulo,2023-04-02 00:00:00,(27)96231-3424
330,Alice Campos Jr.,alice.campos.jr.@gmail.com,-1,vila velha,2021-12-04 00:00:00,
763,RENATO PNITO,renato.pnito@yahoo.com.br,57,goiaina,2022-05-16 00:00:00,(95)93757-6937
904, ROBERTO MENDES ,roberto.mendes@yahoo.com.br,,Sao Paulo,2023-02-13 00:00:00,(49)96636-6856
259,Roberto Souza,roberto.souza@hotmail.com,72,CURITIBA,2022-08-13 00:00:00,0000
947,sandra almeida,sandra.almeida@outlook.com,38,RIO DE JANEIRO,2022-10-16 00:00:00,(17)92664-3840
972,MARIA ALMEIDA,maria.almeida@empresa.com.br,81,SãoPaulo,2021-04-12 00:00:00,(44)92119-3318
706,Lucas Carvalho,lucas.carvalho@outlook.com,33,FORTALEZA,2022-03-23 00:00:00,XXXXX
1101,Diego do Pereira,diego.do.pereira@outlook.com,78,Rio de Janeiro,2020-10-19 00:00:00,(34)94951-9143
915,Beatriz Pinto,beatriz.pinto@mail(at)domain.com,30, Goiania,2021-03-06 00:00:00,0000
526,fernanda de souza,fernanda.de.souza@hotmail.com,54,Desconhecido,2021-03-21 00:00:00,0000
886,Gustavo Pinto,gustavo.pinto@gmail.com,24,bh,2021-11-09 00:00:00,(37)95286-8679
711,JOÃO CAMPOS,,32,niteroi,2023-05-07 00:00:00,(84)91967-9701
815, tiago carvalho  ,tiago.carvalho@outlook.com,-1,CURITIBA ,2021-06-19 00:00:00,(86)98738-5851
1186,renato campos,renato.campos577@hotmail.com,67,rio de janeiro,2022-01-30 00:00:00,(83)92836-3740
441,MARIANA ARAUJO,mariana.araujo520@hotmail.com,30,,2020-10-07 00:00:00,0000
532,Julia Martins,julia.martins@mail(at)domain.com,27,são paulo,2021-08-25 00:00:00,(54)97377-8084
227, Paulo dos Teixeira ,paulo.dos.teixeira@contato@@empresa..com,39,Vila Velha,2020-12-04 00:00:00,(99)96939-2570
229,  vitor pinto,vitor.pinto@gmail.com,123,  VILA VELHA  ,2021-01-07 00:00:00,(16)92085-5942
1040,larissa ribeiro,larissa.ribeiro7@mail(at)domain.com,104,recife,2021-07-14 00:00:00,(58)93618-5006
213,Rafael Pereira,rafael.pereira@user#mail.com,38,SÃOPAULO,2021-06-27 00:00:00,(69)91709-2710
80,Diego Costa,diego.costaempresa.com.br,18,poa,2021-12-08 00:00:00,(33)92753-2578
149,Maria da Rocha ,maria.da.rocha@outlook.com,26, Rio de Janeiro  ,2022-07-09 00:00:00,XXXXX
1014,HUGO SANTANA,hugo.santana@yahoo.com.br,29,SãoPaulo,2023-03-01 00:00:00,(32)99304-1196
766,BRUNO SOUZA,bruno.souza@gmail.com,69,,2023-06-05 00:00:00,0000
637,Lucas Pinto Sr.,lucas.pinto.sr.@empresa.com.br,50,Goiania,2022-09-20 00:00:00,(83)96854-1975
134,MARCOS MARTINS,marcos.martins@empresa.com.br,83,Campinas,2023-06-12 00:00:00,(27)92696-7347
849,SANDRA PEREIRA ,sandra.pereira411@contato@@empresa..com,-25,Fortlaeza,2020-08-13 00:00:00,(15)93466-9677
409,P. Teixeira  ,p.teixeira@gmail.com,16,rio de janeiro,2021-09-18 00:00:00,
756,marcos teixeira,marcos.teixeira@empresa.com.br,11,salvador,2020-06-18 00:00:00,
508,Larissa Moura,larissa.moura@empresa.com.br,64,sjc,2022-09-04 00:00:00,(81)95539-9374
1027,PEDRO BARBOSA,pedro.barbosa@gmail.com,32,Porto Alegre,2021-07-17 00:00:00,(57)96278-3066
505,DiegoM oura,diegom.oura@hotmail.com,68,manaus,2023-01-03 00:00:00,(64)92086-2390
851,LUCAS AMLEIDA,lucas.amleida@gmail.com,34,rio de janeiro,2020-05-31 00:00:00,(26)93171-9742
348,carlos campos,carlos.campos@empresa.com.br,63,SAO JOSE DOS CAMPOS,2022-09-23 00:00:00,(64)91535-1254
387,Beatriz Oliveira,beatriz.oliveira@outlook.com,53,DESCONHECIDO,2021-08-10 00:00:00,(25)94949-8291
1,Jluia Silva,jluia.silva@gmail.com,73, Fortaleza ,2023-07-16 00:00:00,(22)97224-2584
361,LIVIA SANTANA,livia.santana280@empresa.com.br,97,CAMPINAS  ,2021-09-06 00:00:00,(24)91817-5078
1179,RAFAEL SANTANA,rafael.santana@outlook.com,69,BELO HORIZONTE,2021-11-24 00:00:00,(40)91525-3423
476,  Beatriz da Carvalho,beatriz.da.carvalho@gmail.com,69,SÃOPAULO,2023-04-23 00:00:00,(32)91852-4912
843,BRUNO EFRREIRA,,47,bh,2020-07-31 00:00:00,(61)98115-6206
837,CLARA CAMPOS,clara.campos@yahoo.com.br,57,rio de janeiro,2022-05-13 00:00:00,
817, laura souza  ,laura.souza@gmail.com,78,sp,2022-06-07 00:00:00,(45)99628-1215
173,Sandra Pinto,sandra.pinto@outlook.com,62,,2021-12-27 00:00:00,(11)91567-5660
451,CAMILA TEIXIERA,camila.teixiera@yahoo.com.br,71,CURITIBA,2020-09-20 00:00:00,(92)99320-6387
126,Mateus Ribeiro  ,mateus.ribeiro@None,65,VILA VELHA,2020-03-23 00:00:00,
885,CARLO SPINTO,carlo.spinto@yahoo.com.br,41,VILA VELHA,2023-05-19 00:00:00,0000
531,rafael silva filho,rafael.silva.filho@yahoo.com.br,28,Vial Velha,2021-09-02 00:00:00,(19)95424-3932
91,m. ferreira,m.ferreira@outlook.com,30,bh,2022-11-22 00:00:00,(97)93194-6131
1053,samuel mendes   jr,samuel.mendes@hotmail.com,47,sp,2021-03-03 00:00:00,(88)91608-8072
182, BRUNO NUNES ,bruno.nunes@yahoo.com.br,68,  RECIFE,2022-04-05 00:00:00,(75)98680-7126
712,Tiago Nunes,tiago.nunes@contato@@empresa..com,67,SP,2022-08-05 00:00:00,(83)95019-4424
415,HUGO COSTA,hugo.costa@yahoo.com.br,38,  Vila Velha ,2020-11-01 00:00:00,
252,Valentina Almeida,valentina.almeida@gmail.com,35,Desconhecido,2021-07-03 00:00:00,
70,Lucas Ribeiro,lucas.ribeiro@empresa.com.br,-25,sao jose dos campos,2022-01-23 00:00:00,(22)97567-2562
132, Valentina Rocha ,valentina.rocha@gmail.com,23,Sao Jose dos Campos,2021-05-26 00:00:00,(57)91889-4652
301,aPulo Oliveira,apulo.oliveira217@outlook.com,133,,2020-08-12 00:00:00,(71)96521-8036
723,Roberto Oliveira Sr. ,roberto.oliveira.sr.407@hotmail.com,-25,  SãoPaulo  ,2021-02-16 00:00:00,(68)98773-3953
327,valentina oliveira  ,valentina.oliveira@outlook.com,44,ri ode janeiro ,2021-08-06 00:00:00,(17)95079-4440
1052,S. MOURA,s.moura@yahoo.com.br,32,curitiba,2022-03-10 00:00:00,(38)94802-3242
500,beatriz lima,beatriz.lima@yahoo.com.br,68,SP,2019-11-22 00:00:00,(67)92132-9225
719,Vitor Martins,vitor.martins@yahoo.com.br,23,recife,2020-09-03 00:00:00,(70)91461-8776
1001,SAMUEL ROCHA,samuel.rocha@empresa.com.br,72,,2021-09-25 00:00:00,(39)94218-6009
496,Fernanda Campos,fernanda.campos@outlook.com,trinta,Desconhecido,2023-03-01 00:00:00,
1161,Julia Teixeiar,julia.teixeiar@yahoo.com.br,57,Campinas,2022-07-21 00:00:00,(14)98268-7766
339,C. SOUZA,c.souza418@hotmail.com,80,SAO JOSE DOS CAMPOS,2022-09-17 00:00:00,XXXXX
422,alice souza,alice.souza640@empresa.com.br,71,CURITIBA,2021-04-14 00:00:00,(79)93157-7200
165,JOÃO NUNES,joão.nunes@empresa.com.br,50,rio de janeiro,2023-06-24 00:00:00,(68)95458-9060
29,Tiago Pereira,tiago.pereira@empresa.com.br,72,NITERÓI,2023-04-27 00:00:00,XXXXX
517,HUGO BARBOSA SR.,hugo.barbosa.sr.@hotmail.com,58,Niterói,2021-01-25 00:00:00,(17)95020-3384
194,  RENATO NUNES ,,-1,SP,2021-09-12 00:00:00,(91)98304-6826
943,Fernanda dos Pinto,fernanda.dos.pinto@yahoo.com.br,46,Fortaleza,2022-07-24 00:00:00,(79)97919-3862
845,Sfoia Ribeiro,sfoia.ribeiro@yahoo.com.br,85,  Sao Jose dos Cmapos,2020-09-18 00:00:00,(22)91478-5011
170,Eduardo Costa,eduardo.costa@outlook.com,65,Rio de Janeiro,2021-02-08 00:00:00,XXXXX
768,RAFAEL DOS MENDES,rafael.dos.mendes@contato@@empresa..com,74,SãoPaulo,2019-12-25 00:00:00,(99)94414-5112
653,gustavo gomes,gustavo.gomes@yahoo.com.br,23,BH,2021-07-13 00:00:00,(41)92270-2289
174,M. ARAUJO,m.araujo@outlook.com,74,BH,2021-12-15 00:00:00,(49)92505-7550
519,  MARIA MARTINS  ,maria.martins@outlook.com,24,,2022-08-18 00:00:00,(67)95376-3358
1002,Sofia Campos,sofia.campos@empresa.com.br,81,SP,2022-02-15 00:00:00,(91)94411-1826
760,VITOR OLIVEIRA,vitor.oliveira@outlook.com,34,goiania,2023-08-04 00:00:00,(95)99733-5400
492,LIVIA SOUZA,livia.souza@empresa.com.br,78,PORTO ALEGRE,2021-07-10 00:00:00,(11)91511-1819
74,hugo oliveira,hugo.oliveira@gmail.com,70,SALVADOR,2023-07-04 00:00:00,(15)97868-1256
1044,Hugo Silva ,hugo.silva@hotmail.com,16,DESCONHECIDO,2023-07-09 00:00:00,(84)99457-4723
588,Larissa Rocha,larissa.rocha@outlook.com,23,Belo Horizonte,2022-04-15 00:00:00,(52)93265-9502
658,SAMUEL ALMEIDA,samuel.almeida@hotmail.com,57,curitiba,2024-01-05 00:00:00,(56)93498-8197
235,CARLOS SOUZA,carlos.souza@outlook.com,76,Salvador,2022-03-03 00:00:00,(47)96250-2006
215,  liiva santana  ,liiva.santana@empresa.com.br,37,fortaleza,2023-01-20 00:00:00,(70)95573-1237
163,beatriz moura,,76,ctba,2021-07-23 00:00:00,XXXXX
133,livia ribeiro,livia.ribeiro@yahoo.com.br,79,sp,2021-12-24 00:00:00,0000
842,Valentina Mendes,valentina.mendes@hotmail.com,76,SJC,2022-07-31 00:00:00,(62)97077-6447
794,  Fernanda de Satnana  ,fernanda.de.satnana@outlook.com,18,brasília,2021-04-22 00:00:00,(59)95628-8165
1024,Sofia Campos,sofia.campos@gmail.com,23,rio de janeiro,2021-08-17 00:00:00,(25)98825-8477
186,PAULO RIBEIRO,paulo.ribeiro@empresa.com.br,16,RECIFE,2023-09-10 00:00:00,(41)94553-8794
42,Larissa Pinto,larissa.pinto@hotmail.com,19,  recife ,2021-01-13 00:00:00,
109,Maria Barbosa,maria.barbosa@yahoo.com.br,45,saopaulo,2023-12-27 00:00:00,(39)97363-6813
926,diego costa  ,diego.costa@outlook.com,23,CURITIBA,2021-03-06 00:00:00,XXXXX
569,Bruno Almeida,bruno.almeida11@empresa.com.br,37, brasilia,2021-01-06 00:00:00,0000
1187,fernanda souza,fernanda.souza@yahoo.com.br,22,Porto Alegre,2022-08-17 00:00:00,(57)99869-2976
1056,Paulo Mendes,paulo.mendes@gmail.com,109,  NITERÓI ,2021-07-16 00:00:00,(38)98422-8631
1200,Bruno Nunes,bruno.nunes@yahoo.com.br,56,Rio de Janeiro,2021-06-08 00:00:00,(38)92676-6886
484,Samuel Almeida Sr.,samuel.almeida.sr.@yahoo.com.br,76,sao paulo,2022-11-26 00:00:00,(71)95596-6582
469, Hugo Costa,hugo.costa@hotmail.com,-1,CURITIBA,2022-02-20 00:00:00,
25,Roberto Gomes,,78,são paulo,2022-06-17 00:00:00,0000
713,Renato Rocha Jr.,renato.rocha.jr.@yahoo.com.br,64,Rio,2021-12-17 00:00:00,(42)97437-1697
839,rafeal rocha,,58,Manaus,2022-02-01 00:00:00,(23)92570-5739
985,Renato do Mendes,renato.do.mendes@hotmail.com,72,Niterói,2023-01-09 00:00:00,(63)93364-7164
1054,  LIVIA SILVA SR.,livia.silva.sr.@outlook.com,25,Salvador,2020-06-04 00:00:00,(31)97191-3403
367,  Renato Gomes,renato.gomes@gmail.com,70,BH,2022-10-30 00:00:00,(83)98140-6283
1122,Vitor Oliveira,vitor.oliveira@outlook.com,18,  Porto Alegre,2021-10-26 00:00:00,(46)96783-3673
881,Sandra Oliveira   ,sandra.oliveira@yahoo.com.br,77,BELO HORIZONTE,2022-01-04 00:00:00,(88)94408-1070
384,T. FERREIRA,t.ferreira@outlook.com,24,ctba,2020-09-21 00:00:00,XXXXX
455,Hugo Almeida,hugo.almeida@outlook.com,66,  RECIFE  ,2021-09-03 00:00:00,(79)96796-7500
265,  iDego Souza ,idego.souza@yahoo.com.br,69,  sao paluo ,2021-03-19 00:00:00,(64)98883-6074
824,ana nunes,ana.nunes160@empresa.com.br,67,  são paulo  ,2021-03-01 00:00:00,(81)99959-2634
233,Alice Pereira,alice.pereira@outlook.com,74,sp,2022-03-13 00:00:00,(19)99161-1438
445,mateus costa  ,mateus.costa@outlook.com,32,Belo Horizonet,2022-09-11 00:00:00,
396,diego campos,diego.campos@empresa.com.br,,campinas,2023-01-14 00:00:00,(91)92807-6401
1142, Maria Gomes  ,maria.gomes@outlook.com,25, recife,2021-11-03 00:00:00,(33)99009-7549
177, SAMUEL BARBOSA ,,57,BH,2022-10-01 00:00:00,(67)93389-8216
19,ANA ALMEIDA,ana.almeida@yahoo.com.br,85, SAO JOSE ODS CAMPOS ,2022-01-12 00:00:00,(32)98657-3091
1094,Laura Moura,laura.moura274@hotmail.com,50,MANAUS,2021-04-06 00:00:00,(14)91145-4782
1068,SANDRA ARAUJO,,33,Campinas,2023-12-06 00:00:00,(88)98126-3981
887,LAURA PINTO,laura.pinto@mail(at)domain.com,48,bh,2021-04-24 00:00:00,(97)94933-3552
596,Larissa Souza,larissa.souza@yahoo.com.br,60,BH,2022-02-02 00:00:00,(43)98565-8113
62, CLARA ARAUJO ,clara.araujo@hotmail.com,36,Porto lAegre,2021-11-13 00:00:00,(38)96781-1797
273,Igor Lima,igor.lima@outlook.com,24,sp,2021-10-09 00:00:00,(13)99731-5143
1171,EDUARDO OLIVEIRA,eduardo.oliveira@hotmail.com,44,CTBA,2022-02-08 00:00:00,XXXXX
279,Pedro Mendes,pedro.mendes@empresa.com.br,42,b h ,2021-04-25 00:00:00,(57)91719-1486
918,Marcos Barbosa,marcos.barbosa@gmail.com,30,brasília,2021-12-11 00:00:00,(17)97178-3378
695,vitor gomes,vitor.gomes@empresa.com.br,-1,Salvador,2021-10-23 00:00:00,(47)97645-5518
369,Valentina Carvaloh,valentina.carvaloh@user#mail.com,53,fortaleza,2021-12-09 00:00:00,
967,Igor Moura,igor.moura@hotmail.com,149,Sao Jose dos Campos,2020-11-14 00:00:00,(62)91725-3545
969,Julia Nunes,julia.nunes@gmail.com,60,  recife,2022-04-26 00:00:00,(45)91547-9009
938,DIEGO SOUZA,diego.souza@hotmail.com,21,POA,2021-05-10 00:00:00,(58)95466-5699
779,julia ribeiro,julia.ribeiro@hotmail.com,114,Vila Velha,2021-04-14 00:00:00,(17)94335-1509
905,T. CAMPOS ,t.campos@gmail.com,-25,SJC,2020-05-16 00:00:00,(43)92663-3847
548,  aMriana Nunes  ,amriana.nunes503@hotmail.com,44,  Goiania  ,2022-01-24 00:00:00,(32)95527-6532
989,Diego Gomes,diego.gomes@hotmail.com,47,  Niteroi ,2021-06-04 00:00:00,(84)93158-9846
689,SAMUEL ARAUJO,samuel.araujo@outlook.com,36,POA,2022-06-16 00:00:00,(65)97714-1343
981,laura pinto,laura.pinto@yahoo.com.br,58,SÃO PAULO,2021-10-15 00:00:00,(37)94916-8343
457,Mariana Araujo,mariana.araujo@hotmail.com,47,SAO JOSE DOS CAMPOS,2022-07-26 00:00:00,(51)92717-4732
394, Gustavo Costa ,gustavo.costa@None,-1, PORTO ALEGRE  ,2022-09-15 00:00:00,(92)96713-8933
676,  Roberto Moura,roberto.moura@yahoo.com.br,56,Sa oPaulo,2022-02-22 00:00:00,(65)97403-6543
994,Juli aNunes,juli.anunes@empresa.com.br,84,,2021-04-10 00:00:00,(26)92266-8034
729,JOÃO NUNES,joão.nunes944@empresa.com.br,81,RJ  ,2020-12-25 00:00:00,(77)92395-6215
420,Camila Peerira,camila.peerira@empresa.com.br,21,RCEIFE,2024-02-21 00:00:00,(27)95501-5375
376,AN APINTO SR.,an.apinto.sr.@None,23,SALVADOR,2023-02-04 00:00:00,0000
413,Diego Rocha,diego.rocha@empresa.com.br,36,POA,2021-02-02 00:00:00,(83)93286-3128
75,Gustavo de Almeida ,gustavo.de.almeida@gmail.com,56,Fortaleza,2021-08-11 00:00:00,(49)95508-1998
1167,E. Araujo,e.araujo@hotmail.com,48,  BRASÍLIA ,2020-06-22 00:00:00,
941,Gustavo Ribeiro,gustavo.ribeiro585@user#mail.com,47,SJC,2022-01-02 00:00:00,(87)99222-7538
501,  mariana martins ,mariana.martins@gmail.com,25,RIO DE JANEIRO,2020-08-30 00:00:00,(16)95952-3992
944,fernanda oliveira,fernanda.oliveira@gmail.com,74,rio de janeiro,2021-10-05 00:00:00,(97)93727-4701
617,Fernanda Pereira Filho,fernanda.pereira.filho@outlook.com,63,  RJ  ,2022-10-05 00:00:00,(43)96931-5396
115,Maria Almeida,maria.almeida@hotmail.com,112,  CTB A ,2022-07-22 00:00:00,(86)94727-1999
418,CAMILA SOUZA SR.,camila.souza.sr.@gmail.com,83,  rio de janeiro ,2023-04-07 00:00:00,XXXXX
602,L. COSTA ,l.costa@outlook.com,73, Sao Jose dos Campos  ,2022-09-17 00:00:00,0000
605,Alice Oliveira,alice.oliveira@outlook.com,77,BRASÍLIA,2022-05-25 00:00:00,(22)97938-2843
90,pedro souza,pedro.souza@outlook.com,39,Manaus,2021-11-21 00:00:00,
1199,larissa santana,larissa.santana@outlook.com,81,,2021-08-21 00:00:00,(90)95870-9908
1194,Marcos Costa,marcos.costa@user#mail.com,63,BH,2021-08-26 00:00:00,(98)93643-7297
754, VITOR SOUZA,vitor.souza@gmail.com,71,  RIO,2020-10-16 00:00:00,(31)96731-6325
